"Country.Region","date","Confirmed","Deaths","Recovered"
"Bahrain","03-26-2020",458,4,204
"Bangladesh","03-26-2020",44,5,11
"Barbados","03-26-2020",18,0,0
"Belarus","03-26-2020",86,0,29
"Belgium","03-26-2020",6235,220,675
"Belize","03-26-2020",2,0,0
"Benin","03-26-2020",6,0,0
"Bhutan","03-26-2020",2,0,0
"Bolivia","03-26-2020",43,0,0
"Bosnia and Herzegovina","03-26-2020",191,3,2
"Brazil","03-26-2020",2985,77,6
"Brunei","03-26-2020",114,0,5
"Bulgaria","03-26-2020",264,3,8
"Burkina Faso","03-26-2020",152,7,10
"Cabo Verde","03-26-2020",4,1,0
"Cambodia","03-26-2020",96,0,10
"Cameroon","03-26-2020",75,1,2
"Canada","03-26-2020",4042,38,184
"Central African Republic","03-26-2020",3,0,0
"Chad","03-26-2020",3,0,0
"Chile","03-26-2020",1306,4,22
"China","03-26-2020",81782,3291,74181
"Colombia","03-26-2020",491,6,8
"Congo (Brazzaville)","03-26-2020",4,0,0
"Congo (Kinshasa)","03-26-2020",51,3,0
"Costa Rica","03-26-2020",231,2,2
"Cote d'Ivoire","03-26-2020",96,0,3
"Croatia","03-26-2020",495,3,22
"Cuba","03-26-2020",67,2,1
"Cyprus","03-26-2020",146,3,4
"Czechia","03-26-2020",1925,9,10
"Denmark","03-26-2020",2023,41,50
"Diamond Princess","03-26-2020",712,10,597
"Djibouti","03-26-2020",11,0,0
"Dominica","03-26-2020",11,0,0
"Dominican Republic","03-26-2020",488,10,3
"Ecuador","03-26-2020",1403,34,3
"Egypt","03-26-2020",495,24,102
"El Salvador","03-26-2020",13,0,0
"Equatorial Guinea","03-26-2020",12,0,0
"Eritrea","03-26-2020",6,0,0
"Estonia","03-26-2020",538,1,8
"Eswatini","03-26-2020",6,0,0
"Ethiopia","03-26-2020",12,0,0
"Fiji","03-26-2020",5,0,0
"Finland","03-26-2020",958,5,10
"France","03-26-2020",29551,1698,4955
"Gabon","03-26-2020",7,1,0
"Gambia","03-26-2020",3,1,0
"Georgia","03-26-2020",79,0,11
"Germany","03-26-2020",43938,267,5673
"Ghana","03-26-2020",132,4,1
"Greece","03-26-2020",892,26,36
"Grenada","03-26-2020",7,0,0
"Guatemala","03-26-2020",25,1,4
"Guinea","03-26-2020",4,0,0
"Guinea-Bissau","03-26-2020",2,0,0
"Guyana","03-26-2020",5,1,0
"Haiti","03-26-2020",8,0,0
"Holy See","03-26-2020",4,0,0
"Honduras","03-26-2020",52,1,0
"Hungary","03-26-2020",261,10,28
"Iceland","03-26-2020",802,2,82
"India","03-26-2020",727,20,45
"Indonesia","03-26-2020",893,78,35
"Iran","03-26-2020",29406,2234,10457
"Iraq","03-26-2020",382,36,105
"Ireland","03-26-2020",1819,19,5
"Israel","03-26-2020",2693,8,68
"Italy","03-26-2020",80589,8215,10361
"Jamaica","03-26-2020",26,1,2
"Japan","03-26-2020",1387,47,359
"Jordan","03-26-2020",212,0,1
"Kazakhstan","03-26-2020",111,1,2
"Kenya","03-26-2020",31,1,1
"Kosovo","03-26-2020",71,1,0
"Kuwait","03-26-2020",208,0,49
"Kyrgyzstan","03-26-2020",44,0,0
"Laos","03-26-2020",6,0,0
"Latvia","03-26-2020",244,0,1
"Lebanon","03-26-2020",368,6,23
"Liberia","03-26-2020",3,0,0
"Libya","03-26-2020",1,0,0
"Liechtenstein","03-26-2020",56,0,0
"Lithuania","03-26-2020",299,4,1
"Luxembourg","03-26-2020",1453,9,6
"Madagascar","03-26-2020",23,0,0
"Malaysia","03-26-2020",2031,23,215
"Maldives","03-26-2020",13,0,8
"Mali","03-26-2020",4,0,0
"Malta","03-26-2020",134,0,2
"Mauritania","03-26-2020",3,0,0
"Mauritius","03-26-2020",81,2,0
"Mexico","03-26-2020",475,6,4
"Moldova","03-26-2020",177,1,2
"Monaco","03-26-2020",33,0,1
"Mongolia","03-26-2020",11,0,0
"Montenegro","03-26-2020",69,1,0
"Morocco","03-26-2020",275,11,8
"Mozambique","03-26-2020",7,0,0
"Namibia","03-26-2020",8,0,2
"Nepal","03-26-2020",3,0,1
"Netherlands","03-26-2020",7468,435,6
"New Zealand","03-26-2020",283,0,27
"Nicaragua","03-26-2020",2,0,0
"Niger","03-26-2020",10,1,0
"Nigeria","03-26-2020",65,1,2
"North Macedonia","03-26-2020",201,3,3
"Norway","03-26-2020",3369,14,6
"Oman","03-26-2020",109,0,23
"Pakistan","03-26-2020",1201,9,21
"Panama","03-26-2020",558,8,2
"Papua New Guinea","03-26-2020",1,0,0
"Paraguay","03-26-2020",41,3,0
"Peru","03-26-2020",580,9,14
"Philippines","03-26-2020",707,45,28
"Poland","03-26-2020",1221,16,7
"Portugal","03-26-2020",3544,60,43
"Qatar","03-26-2020",549,0,43
"Romania","03-26-2020",1029,23,94
"Russia","03-26-2020",840,3,38
"Rwanda","03-26-2020",50,0,0
"Saint Kitts and Nevis","03-26-2020",2,0,0
"Saint Lucia","03-26-2020",3,0,0
"Saint Vincent and the Grenadines","03-26-2020",1,0,0
"San Marino","03-26-2020",208,21,4
"Saudi Arabia","03-26-2020",1012,3,33
"Senegal","03-26-2020",105,0,9
"Serbia","03-26-2020",384,1,0
"Seychelles","03-26-2020",7,0,0
"Singapore","03-26-2020",683,2,172
"Slovakia","03-26-2020",226,0,2
"Slovenia","03-26-2020",562,6,10
"Somalia","03-26-2020",2,0,0
"South Africa","03-26-2020",927,0,12
"South Korea","03-26-2020",9241,131,4144
"Spain","03-26-2020",57786,4365,7015
"Sri Lanka","03-26-2020",106,0,7
"Sudan","03-26-2020",3,1,0
"Suriname","03-26-2020",8,0,0
"Sweden","03-26-2020",2840,77,16
"Switzerland","03-26-2020",11811,191,131
"Syria","03-26-2020",5,0,0
"Taiwan","03-26-2020",252,2,29
"Tanzania","03-26-2020",13,0,0
"Thailand","03-26-2020",1045,4,88
"Timor-Leste","03-26-2020",1,0,0
"Togo","03-26-2020",23,0,1
"Trinidad and Tobago","03-26-2020",65,1,0
"Tunisia","03-26-2020",197,6,2
"Turkey","03-26-2020",3629,75,26
"Uganda","03-26-2020",14,0,0
"UK","03-26-2020",11812,580,150
"Ukraine","03-26-2020",196,5,1
"United Arab Emirates","03-26-2020",333,2,52
"Uruguay","03-26-2020",217,0,0
"US","03-26-2020",83836,1209,681
"Uzbekistan","03-26-2020",75,0,0
"Venezuela","03-26-2020",107,0,15
"Vietnam","03-26-2020",153,0,20
"West Bank and Gaza","03-26-2020",84,1,17
"Zambia","03-26-2020",16,0,0
"Zimbabwe","03-26-2020",3,1,0
"Afghanistan","03-27-2020",110,4,2
"Albania","03-27-2020",186,8,31
"Algeria","03-27-2020",409,26,29
"Andorra","03-27-2020",267,3,1
"Angola","03-27-2020",4,0,0
"Antigua and Barbuda","03-27-2020",7,0,0
"Argentina","03-27-2020",589,13,72
"Armenia","03-27-2020",329,1,28
"Australia","03-27-2020",3143,13,194
"Austria","03-27-2020",7657,58,225
"Azerbaijan","03-27-2020",165,3,15
"Bahamas","03-27-2020",10,0,1
"Bahrain","03-27-2020",466,4,227
"Bangladesh","03-27-2020",48,5,11
"Barbados","03-27-2020",24,0,0
"Belarus","03-27-2020",94,0,32
"Belgium","03-27-2020",7284,289,858
"Belize","03-27-2020",2,0,0
"Benin","03-27-2020",6,0,0
"Bhutan","03-27-2020",3,0,0
"Bolivia","03-27-2020",61,0,0
"Bosnia and Herzegovina","03-27-2020",237,4,5
"Brazil","03-27-2020",3417,92,6
"Brunei","03-27-2020",115,0,11
"Bulgaria","03-27-2020",293,3,9
"Burkina Faso","03-27-2020",180,9,12
"Burma","03-27-2020",8,0,0
"Cabo Verde","03-27-2020",5,1,0
"Cambodia","03-27-2020",99,0,11
"Cameroon","03-27-2020",91,2,2
"Canada","03-27-2020",4682,54,256
"Central African Republic","03-27-2020",3,0,0
"Chad","03-27-2020",3,0,0
"Chile","03-27-2020",1610,5,43
"China","03-27-2020",81897,3296,74720
"Colombia","03-27-2020",539,6,10
"Congo (Brazzaville)","03-27-2020",4,0,0
"Congo (Kinshasa)","03-27-2020",51,3,2
"Costa Rica","03-27-2020",263,2,3
"Cote d'Ivoire","03-27-2020",101,0,3
"Croatia","03-27-2020",586,3,37
"Cuba","03-27-2020",80,2,4
"Cyprus","03-27-2020",162,5,15
"Czechia","03-27-2020",2279,9,11
"Denmark","03-27-2020",2200,52,57
"Diamond Princess","03-27-2020",712,10,597
"Djibouti","03-27-2020",12,0,0
"Dominica","03-27-2020",11,0,0
"Dominican Republic","03-27-2020",581,20,3
"Ecuador","03-27-2020",1595,36,3
"Egypt","03-27-2020",536,30,116
"El Salvador","03-27-2020",13,0,0
"Equatorial Guinea","03-27-2020",12,0,0
"Eritrea","03-27-2020",6,0,0
"Estonia","03-27-2020",575,1,11
"Eswatini","03-27-2020",9,0,0
"Ethiopia","03-27-2020",16,0,0
"Fiji","03-27-2020",5,0,0
"Finland","03-27-2020",1041,7,10
"France","03-27-2020",33402,1997,5707
"Gabon","03-27-2020",7,1,0
"Gambia","03-27-2020",3,1,0
"Georgia","03-27-2020",83,0,14
"Germany","03-27-2020",50871,342,6658
"Ghana","03-27-2020",137,4,2
"Greece","03-27-2020",966,28,52
"Grenada","03-27-2020",7,0,0
"Guatemala","03-27-2020",28,1,4
"Guinea","03-27-2020",8,0,0
"Guinea-Bissau","03-27-2020",2,0,0
"Guyana","03-27-2020",5,1,0
"Haiti","03-27-2020",8,0,0
"Holy See","03-27-2020",4,0,0
"Honduras","03-27-2020",68,1,0
"Hungary","03-27-2020",300,10,34
"Iceland","03-27-2020",890,2,97
"India","03-27-2020",887,20,73
"Indonesia","03-27-2020",1046,87,46
"Iran","03-27-2020",32332,2378,11133
"Iraq","03-27-2020",458,40,122
"Ireland","03-27-2020",2121,22,5
"Israel","03-27-2020",3035,12,79
"Italy","03-27-2020",86498,9134,10950
"Jamaica","03-27-2020",26,1,2
"Japan","03-27-2020",1468,49,372
"Jordan","03-27-2020",235,1,18
"Kazakhstan","03-27-2020",150,1,3
"Kenya","03-27-2020",31,1,1
"Kosovo","03-27-2020",86,1,1
"Kuwait","03-27-2020",225,0,57
"Kyrgyzstan","03-27-2020",58,0,0
"Laos","03-27-2020",6,0,0
"Latvia","03-27-2020",280,0,1
"Lebanon","03-27-2020",391,8,27
"Liberia","03-27-2020",3,0,0
"Libya","03-27-2020",1,0,0
"Liechtenstein","03-27-2020",56,0,0
"Lithuania","03-27-2020",358,5,1
"Luxembourg","03-27-2020",1605,15,40
"Madagascar","03-27-2020",26,0,0
"Malaysia","03-27-2020",2161,26,259
"Maldives","03-27-2020",16,0,9
"Mali","03-27-2020",11,0,0
"Malta","03-27-2020",139,0,2
"Mauritania","03-27-2020",3,0,0
"Mauritius","03-27-2020",94,2,0
"Mexico","03-27-2020",585,8,4
"Moldova","03-27-2020",199,2,2
"Monaco","03-27-2020",42,0,1
"Mongolia","03-27-2020",11,0,0
"Montenegro","03-27-2020",82,1,0
"Morocco","03-27-2020",345,23,11
"Mozambique","03-27-2020",7,0,0
"Namibia","03-27-2020",8,0,2
"Nepal","03-27-2020",4,0,1
"Netherlands","03-27-2020",8647,547,6
"New Zealand","03-27-2020",368,0,37
"Nicaragua","03-27-2020",2,1,0
"Niger","03-27-2020",10,1,0
"Nigeria","03-27-2020",70,1,3
"North Macedonia","03-27-2020",219,3,3
"Norway","03-27-2020",3755,19,6
"Oman","03-27-2020",131,0,23
"Pakistan","03-27-2020",1373,11,23
"Panama","03-27-2020",674,9,2
"Papua New Guinea","03-27-2020",1,0,0
"Paraguay","03-27-2020",52,3,1
"Peru","03-27-2020",635,11,16
"Philippines","03-27-2020",803,54,31
"Poland","03-27-2020",1389,16,7
"Portugal","03-27-2020",4268,76,43
"Qatar","03-27-2020",562,0,43
"Romania","03-27-2020",1292,26,115
"Russia","03-27-2020",1036,4,45
"Rwanda","03-27-2020",54,0,0
"Saint Kitts and Nevis","03-27-2020",2,0,0
"Saint Lucia","03-27-2020",3,0,1
"Saint Vincent and the Grenadines","03-27-2020",1,0,0
"San Marino","03-27-2020",223,21,4
"Saudi Arabia","03-27-2020",1104,3,35
"Senegal","03-27-2020",119,0,11
"Serbia","03-27-2020",457,1,0
"Seychelles","03-27-2020",7,0,0
"Singapore","03-27-2020",732,2,183
"Slovakia","03-27-2020",269,0,2
"Slovenia","03-27-2020",632,9,10
"Somalia","03-27-2020",3,0,0
"South Africa","03-27-2020",1170,1,31
"South Korea","03-27-2020",9332,139,4528
"Spain","03-27-2020",65719,5138,9357
"Sri Lanka","03-27-2020",106,0,7
"Sudan","03-27-2020",3,1,0
"Suriname","03-27-2020",8,0,0
"Sweden","03-27-2020",3069,105,16
"Switzerland","03-27-2020",12928,231,1530
"Syria","03-27-2020",5,0,0
"Taiwan","03-27-2020",267,2,29
"Tanzania","03-27-2020",13,0,1
"Thailand","03-27-2020",1136,5,97
"Timor-Leste","03-27-2020",1,0,0
"Togo","03-27-2020",25,1,1
"Trinidad and Tobago","03-27-2020",66,2,1
"Tunisia","03-27-2020",227,6,2
"Turkey","03-27-2020",5698,92,42
"Uganda","03-27-2020",23,0,0
"UK","03-27-2020",14745,761,151
"Ukraine","03-27-2020",310,5,5
"United Arab Emirates","03-27-2020",405,2,52
"Uruguay","03-27-2020",238,0,0
"US","03-27-2020",101657,1581,869
"Uzbekistan","03-27-2020",88,1,5
"Venezuela","03-27-2020",107,1,31
"Vietnam","03-27-2020",163,0,20
"West Bank and Gaza","03-27-2020",91,1,17
"Zambia","03-27-2020",22,0,0
"Zimbabwe","03-27-2020",5,1,0
"Afghanistan","03-28-2020",110,4,2
"Albania","03-28-2020",197,10,31
"Algeria","03-28-2020",454,29,31
"Andorra","03-28-2020",308,3,1
"Angola","03-28-2020",5,0,0
"Antigua and Barbuda","03-28-2020",7,0,0
"Argentina","03-28-2020",690,18,72
"Armenia","03-28-2020",407,1,30
"Australia","03-28-2020",3640,14,244
"Austria","03-28-2020",8271,68,225
"Azerbaijan","03-28-2020",182,4,15
"Bahamas","03-28-2020",10,0,1
"Bahrain","03-28-2020",476,4,265
"Bangladesh","03-28-2020",48,5,15
"Barbados","03-28-2020",26,0,0
"Belarus","03-28-2020",94,0,32
"Belgium","03-28-2020",9134,353,1063
"Belize","03-28-2020",2,0,0
"Benin","03-28-2020",6,0,0
"Bhutan","03-28-2020",3,0,0
"Bolivia","03-28-2020",74,0,0
"Bosnia and Herzegovina","03-28-2020",258,5,5
"Brazil","03-28-2020",3904,111,6
"Brunei","03-28-2020",120,1,25
"Bulgaria","03-28-2020",331,7,11
"Burkina Faso","03-28-2020",207,11,21
"Burma","03-28-2020",8,0,0
"Cabo Verde","03-28-2020",5,1,0
"Cambodia","03-28-2020",99,0,13
"Cameroon","03-28-2020",91,2,2
"Canada","03-28-2020",5576,61,466
"Central African Republic","03-28-2020",3,0,0
"Chad","03-28-2020",3,0,0
"Chile","03-28-2020",1909,6,61
"China","03-28-2020",81999,3299,75100
"Colombia","03-28-2020",608,6,10
"Congo (Brazzaville)","03-28-2020",4,0,0
"Congo (Kinshasa)","03-28-2020",65,6,2
"Costa Rica","03-28-2020",295,2,3
"Cote d'Ivoire","03-28-2020",101,0,3
"Croatia","03-28-2020",657,5,45
"Cuba","03-28-2020",119,3,4
"Cyprus","03-28-2020",179,5,15
"Czechia","03-28-2020",2631,11,11
"Denmark","03-28-2020",2366,65,57
"Diamond Princess","03-28-2020",712,10,597
"Djibouti","03-28-2020",14,0,0
"Dominica","03-28-2020",11,0,0
"Dominican Republic","03-28-2020",719,28,3
"Ecuador","03-28-2020",1823,48,3
"Egypt","03-28-2020",576,36,121
"El Salvador","03-28-2020",19,0,0
"Equatorial Guinea","03-28-2020",12,0,0
"Eritrea","03-28-2020",6,0,0
"Estonia","03-28-2020",645,1,20
"Eswatini","03-28-2020",9,0,0
"Ethiopia","03-28-2020",16,0,1
"Fiji","03-28-2020",5,0,0
"Finland","03-28-2020",1167,9,10
"France","03-28-2020",38105,2317,5724
"Gabon","03-28-2020",7,1,0
"Gambia","03-28-2020",3,1,0
"Georgia","03-28-2020",90,0,14
"Germany","03-28-2020",57695,433,8481
"Ghana","03-28-2020",141,5,2
"Greece","03-28-2020",1061,32,52
"Grenada","03-28-2020",7,0,0
"Guatemala","03-28-2020",34,1,10
"Guinea","03-28-2020",8,0,0
"Guinea-Bissau","03-28-2020",2,0,0
"Guyana","03-28-2020",8,1,0
"Haiti","03-28-2020",8,0,0
"Holy See","03-28-2020",6,0,0
"Honduras","03-28-2020",95,1,3
"Hungary","03-28-2020",343,11,34
"Iceland","03-28-2020",963,2,114
"India","03-28-2020",987,24,84
"Indonesia","03-28-2020",1155,102,59
"Iran","03-28-2020",35408,2517,11679
"Iraq","03-28-2020",506,42,131
"Ireland","03-28-2020",2415,36,5
"Israel","03-28-2020",3619,12,89
"Italy","03-28-2020",92472,10023,12384
"Jamaica","03-28-2020",30,1,2
"Japan","03-28-2020",1693,52,404
"Jordan","03-28-2020",246,1,18
"Kazakhstan","03-28-2020",228,1,16
"Kenya","03-28-2020",38,1,1
"Kosovo","03-28-2020",91,1,1
"Kuwait","03-28-2020",235,0,64
"Kyrgyzstan","03-28-2020",58,0,0
"Laos","03-28-2020",8,0,0
"Latvia","03-28-2020",305,0,1
"Lebanon","03-28-2020",412,8,30
"Liberia","03-28-2020",3,0,0
"Libya","03-28-2020",3,0,0
"Liechtenstein","03-28-2020",56,0,0
"Lithuania","03-28-2020",394,7,1
"Luxembourg","03-28-2020",1831,18,40
"Madagascar","03-28-2020",26,0,0
"Malaysia","03-28-2020",2320,27,320
"Maldives","03-28-2020",16,0,9
"Mali","03-28-2020",18,0,0
"Malta","03-28-2020",149,0,2
"Mauritania","03-28-2020",5,0,0
"Mauritius","03-28-2020",102,2,0
"Mexico","03-28-2020",717,12,4
"Moldova","03-28-2020",231,2,2
"Monaco","03-28-2020",42,0,1
"Mongolia","03-28-2020",12,0,0
"Montenegro","03-28-2020",84,1,0
"Morocco","03-28-2020",402,25,11
"Mozambique","03-28-2020",8,0,0
"MS Zaandam","03-28-2020",2,0,0
"Namibia","03-28-2020",8,0,2
"Nepal","03-28-2020",5,0,1
"Netherlands","03-28-2020",9819,640,6
"New Zealand","03-28-2020",451,0,50
"Nicaragua","03-28-2020",4,1,0
"Niger","03-28-2020",10,1,0
"Nigeria","03-28-2020",89,1,3
"North Macedonia","03-28-2020",241,4,3
"Norway","03-28-2020",4015,23,7
"Oman","03-28-2020",152,0,23
"Pakistan","03-28-2020",1495,12,29
"Panama","03-28-2020",786,14,2
"Papua New Guinea","03-28-2020",1,0,0
"Paraguay","03-28-2020",56,3,1
"Peru","03-28-2020",671,16,16
"Philippines","03-28-2020",1075,68,35
"Poland","03-28-2020",1638,18,7
"Portugal","03-28-2020",5170,100,43
"Qatar","03-28-2020",590,1,45
"Romania","03-28-2020",1452,37,139
"Russia","03-28-2020",1264,4,49
"Rwanda","03-28-2020",60,0,0
"Saint Kitts and Nevis","03-28-2020",2,0,0
"Saint Lucia","03-28-2020",3,0,1
"Saint Vincent and the Grenadines","03-28-2020",1,0,1
"San Marino","03-28-2020",224,22,6
"Saudi Arabia","03-28-2020",1203,4,37
"Senegal","03-28-2020",130,0,18
"Serbia","03-28-2020",659,10,0
"Seychelles","03-28-2020",8,0,0
"Singapore","03-28-2020",802,2,198
"Slovakia","03-28-2020",292,0,2
"Slovenia","03-28-2020",684,9,10
"Somalia","03-28-2020",3,0,0
"South Africa","03-28-2020",1187,1,31
"South Korea","03-28-2020",9478,144,4811
"Spain","03-28-2020",73235,5982,12285
"Sri Lanka","03-28-2020",113,1,9
"Sudan","03-28-2020",5,1,0
"Suriname","03-28-2020",8,0,0
"Sweden","03-28-2020",3447,105,16
"Switzerland","03-28-2020",14076,264,1530
"Syria","03-28-2020",5,0,0
"Taiwan","03-28-2020",283,2,30
"Tanzania","03-28-2020",14,0,1
"Thailand","03-28-2020",1245,6,97
"Timor-Leste","03-28-2020",1,0,0
"Togo","03-28-2020",25,1,1
"Trinidad and Tobago","03-28-2020",74,3,1
"Tunisia","03-28-2020",278,8,2
"Turkey","03-28-2020",7402,108,70
"Uganda","03-28-2020",30,0,0
"UK","03-28-2020",17312,1021,151
"Ukraine","03-28-2020",356,9,5
"United Arab Emirates","03-28-2020",468,2,52
"Uruguay","03-28-2020",274,0,0
"US","03-28-2020",121465,2026,1072
"Uzbekistan","03-28-2020",104,2,5
"Venezuela","03-28-2020",119,2,39
"Vietnam","03-28-2020",174,0,21
"West Bank and Gaza","03-28-2020",98,1,18
"Zambia","03-28-2020",28,0,0
"Zimbabwe","03-28-2020",7,1,0
"Afghanistan","03-29-2020",120,4,2
"Albania","03-29-2020",212,10,33
"Algeria","03-29-2020",511,31,31
"Andorra","03-29-2020",334,6,1
"Angola","03-29-2020",7,2,0
"Antigua and Barbuda","03-29-2020",7,0,0
"Argentina","03-29-2020",745,19,72
"Armenia","03-29-2020",424,3,30
"Australia","03-29-2020",3984,16,244
"Austria","03-29-2020",8788,86,479
"Azerbaijan","03-29-2020",209,4,15
"Bahamas","03-29-2020",11,0,1
"Bahrain","03-29-2020",499,4,272
"Bangladesh","03-29-2020",48,5,15
"Barbados","03-29-2020",33,0,0
"Belarus","03-29-2020",94,0,32
"Belgium","03-29-2020",10836,431,1359
"Belize","03-29-2020",2,0,0
"Benin","03-29-2020",6,0,0
"Bhutan","03-29-2020",4,0,0
"Bolivia","03-29-2020",81,1,0
"Bosnia and Herzegovina","03-29-2020",323,6,8
"Brazil","03-29-2020",4256,136,6
"Brunei","03-29-2020",126,1,34
"Bulgaria","03-29-2020",346,8,14
"Burkina Faso","03-29-2020",222,12,23
"Burma","03-29-2020",10,0,0
"Cabo Verde","03-29-2020",6,1,0
"Cambodia","03-29-2020",103,0,21
"Cameroon","03-29-2020",139,6,5
"Canada","03-29-2020",6280,64,466
"Central African Republic","03-29-2020",3,0,0
"Chad","03-29-2020",3,0,0
"Chile","03-29-2020",2139,7,75
"China","03-29-2020",82122,3304,75582
"Colombia","03-29-2020",702,10,10
"Congo (Brazzaville)","03-29-2020",19,0,0
"Congo (Kinshasa)","03-29-2020",65,6,2
"Costa Rica","03-29-2020",314,2,3
"Cote d'Ivoire","03-29-2020",165,1,4
"Croatia","03-29-2020",713,6,52
"Cuba","03-29-2020",139,3,4
"Cyprus","03-29-2020",214,5,15
"Czechia","03-29-2020",2817,16,11
"Denmark","03-29-2020",2564,72,73
"Diamond Princess","03-29-2020",712,10,603
"Djibouti","03-29-2020",18,0,0
"Dominica","03-29-2020",11,0,0
"Dominican Republic","03-29-2020",859,39,3
"Ecuador","03-29-2020",1924,58,3
"Egypt","03-29-2020",609,40,132
"El Salvador","03-29-2020",24,0,0
"Equatorial Guinea","03-29-2020",12,0,0
"Eritrea","03-29-2020",12,0,0
"Estonia","03-29-2020",679,3,20
"Eswatini","03-29-2020",9,0,0
"Ethiopia","03-29-2020",21,0,1
"Fiji","03-29-2020",5,0,0
"Finland","03-29-2020",1240,11,10
"France","03-29-2020",40708,2611,7226
"Gabon","03-29-2020",7,1,0
"Gambia","03-29-2020",4,1,0
"Georgia","03-29-2020",91,0,18
"Germany","03-29-2020",62095,533,9211
"Ghana","03-29-2020",152,5,2
"Greece","03-29-2020",1156,38,52
"Grenada","03-29-2020",9,0,0
"Guatemala","03-29-2020",34,1,10
"Guinea","03-29-2020",16,0,0
"Guinea-Bissau","03-29-2020",2,0,0
"Guyana","03-29-2020",8,1,0
"Haiti","03-29-2020",15,0,1
"Holy See","03-29-2020",6,0,0
"Honduras","03-29-2020",110,3,3
"Hungary","03-29-2020",408,13,34
"Iceland","03-29-2020",1020,2,135
"India","03-29-2020",1024,27,95
"Indonesia","03-29-2020",1285,114,64
"Iran","03-29-2020",38309,2640,12391
"Iraq","03-29-2020",547,42,143
"Ireland","03-29-2020",2615,46,5
"Israel","03-29-2020",4247,15,132
"Italy","03-29-2020",97689,10779,13030
"Jamaica","03-29-2020",32,1,2
"Japan","03-29-2020",1866,54,424
"Jordan","03-29-2020",259,3,18
"Kazakhstan","03-29-2020",284,1,20
"Kenya","03-29-2020",42,1,1
"Kosovo","03-29-2020",94,1,1
"Kuwait","03-29-2020",255,0,67
"Kyrgyzstan","03-29-2020",84,0,0
"Laos","03-29-2020",8,0,0
"Latvia","03-29-2020",347,0,1
"Lebanon","03-29-2020",438,10,30
"Liberia","03-29-2020",3,0,0
"Libya","03-29-2020",8,0,0
"Liechtenstein","03-29-2020",56,0,0
"Lithuania","03-29-2020",460,7,1
"Luxembourg","03-29-2020",1950,21,40
"Madagascar","03-29-2020",39,0,0
"Malaysia","03-29-2020",2470,35,388
"Maldives","03-29-2020",17,0,13
"Mali","03-29-2020",18,1,0
"Malta","03-29-2020",151,0,2
"Mauritania","03-29-2020",5,0,2
"Mauritius","03-29-2020",107,3,0
"Mexico","03-29-2020",848,16,4
"Moldova","03-29-2020",263,2,2
"Monaco","03-29-2020",46,1,1
"Mongolia","03-29-2020",12,0,0
"Montenegro","03-29-2020",85,1,0
"Morocco","03-29-2020",479,26,13
"Mozambique","03-29-2020",8,0,0
"MS Zaandam","03-29-2020",2,0,0
"Namibia","03-29-2020",11,0,2
"Nepal","03-29-2020",5,0,1
"Netherlands","03-29-2020",10930,772,253
"New Zealand","03-29-2020",514,1,56
"Nicaragua","03-29-2020",4,1,0
"Niger","03-29-2020",18,1,0
"Nigeria","03-29-2020",111,1,3
"North Macedonia","03-29-2020",259,6,3
"Norway","03-29-2020",4284,25,7
"Oman","03-29-2020",167,0,23
"Pakistan","03-29-2020",1597,14,29
"Panama","03-29-2020",901,17,4
"Papua New Guinea","03-29-2020",1,0,0
"Paraguay","03-29-2020",59,3,1
"Peru","03-29-2020",852,18,16
"Philippines","03-29-2020",1418,71,42
"Poland","03-29-2020",1862,22,7
"Portugal","03-29-2020",5962,119,43
"Qatar","03-29-2020",634,1,48
"Romania","03-29-2020",1815,43,206
"Russia","03-29-2020",1534,8,64
"Rwanda","03-29-2020",70,0,0
"Saint Kitts and Nevis","03-29-2020",2,0,0
"Saint Lucia","03-29-2020",9,0,1
"Saint Vincent and the Grenadines","03-29-2020",1,0,1
"San Marino","03-29-2020",224,22,6
"Saudi Arabia","03-29-2020",1299,8,66
"Senegal","03-29-2020",142,0,27
"Serbia","03-29-2020",741,13,0
"Seychelles","03-29-2020",8,0,0
"Singapore","03-29-2020",844,3,212
"Slovakia","03-29-2020",314,0,2
"Slovenia","03-29-2020",730,11,10
"Somalia","03-29-2020",3,0,0
"South Africa","03-29-2020",1280,2,31
"South Korea","03-29-2020",9583,152,5033
"Spain","03-29-2020",80110,6803,14709
"Sri Lanka","03-29-2020",117,1,11
"Sudan","03-29-2020",6,1,0
"Suriname","03-29-2020",8,0,0
"Sweden","03-29-2020",3700,110,16
"Switzerland","03-29-2020",14829,300,1595
"Syria","03-29-2020",9,1,0
"Taiwan","03-29-2020",298,2,30
"Tanzania","03-29-2020",14,0,1
"Thailand","03-29-2020",1388,7,97
"Timor-Leste","03-29-2020",1,0,0
"Togo","03-29-2020",25,1,1
"Trinidad and Tobago","03-29-2020",78,3,1
