*column definitions at bottom of table,,,,,,,,,
prot_group,Correlation.rho,LowerBound(95%CI),UpperBound(95%CI),p_value,day,death_threshold,num_countries,corrected_pvalue,norm_days
SARS-CoV-2 structural proteins,-0.403508771929825,-0.877605215777046,0.0795070875521721,0.0878198135486808,4,49,19,0.101686099898472,0.142857142857143
SARS-CoV-2 structural proteins,-0.576883384932921,-0.970460389399094,-0.168695964005641,0.0137353486536732,5,49,18,0.0291881870281703,0.19047619047619
SARS-CoV-2 structural proteins,-0.620098039215686,-0.995199944170945,-0.226947924477892,0.00935155209869763,6,49,17,0.0257167682714185,0.238095238095238
SARS-CoV-2 structural proteins,-0.735714285714286,-0.874619621890772,-0.562559319855458,0.00254981843162294,7,49,15,0.0192178603714526,0.285714285714286
SARS-CoV-2 structural proteins,-0.736263736263736,-0.905693199632422,-0.532106153145731,0.00381884760833046,8,49,14,0.0210036618458175,0.333333333333333
SARS-CoV-2 structural proteins,-0.785714285714286,-0.972476302902163,-0.562980926209189,0.00234053510808913,9,49,13,0.0192178603714526,0.380952380952381
SARS-CoV-2 structural proteins,-0.78021978021978,-0.968982408285832,-0.551231134938263,0.00262061732337991,10,49,13,0.0192178603714526,0.428571428571429
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,11,49,11,0.0257167682714185,0.476190476190476
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,12,49,11,0.0257167682714185,0.523809523809524
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,13,49,11,0.0257167682714185,0.571428571428571
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,14,49,10,0.0291881870281703,0.619047619047619
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,15,49,10,0.0291881870281703,0.666666666666667
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,16,49,9,0.0559757236227824,0.714285714285714
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,17,49,9,0.0559757236227824,0.761904761904762
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,18,49,9,0.0559757236227824,0.80952380952381
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,19,49,9,0.0263252008622379,0.857142857142857
SARS-CoV-2 structural proteins,-0.75,-1,-0.31816301199382,0.025490520282187,20,49,9,0.0431378035544702,0.904761904761905
SARS-CoV-2 structural proteins,-0.761904761904762,-1,-0.307773887911652,0.0367559523809524,21,49,8,0.0559757236227824,0.952380952380952
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,22,49,8,0.0560185185185185,1
Full SARS-CoV-2 proteome,-0.165413533834586,-0.702034818128162,0.374151142329079,0.484202379145453,1,49,20,0.484202379145453,0
Full SARS-CoV-2 proteome,-0.218045112781955,-0.740768787643464,0.308414405606749,0.354115700949578,2,49,20,0.370978353375748,0.0476190476190476
Full SARS-CoV-2 proteome,-0.285964912280702,-0.794803344067915,0.229761290468953,0.23445599516691,3,49,19,0.257901594683601,0.0952380952380952
Full SARS-CoV-2 proteome,-0.357894736842105,-0.829975949680888,0.123204996249637,0.132907980077831,4,49,19,0.153893450616436,0.142857142857143
Full SARS-CoV-2 proteome,-0.535603715170279,-0.91968427594943,-0.135854970224581,0.0237693637480186,5,49,18,0.0522926002456409,0.19047619047619
Full SARS-CoV-2 proteome,-0.571078431372549,-0.934027712408398,-0.189003435492484,0.0185065085642341,6,49,17,0.0522926002456409,0.238095238095238
Full SARS-CoV-2 proteome,-0.607142857142857,-0.951940503726394,-0.233038826397837,0.0186902746597006,7,49,15,0.0522926002456409,0.285714285714286
Full SARS-CoV-2 proteome,-0.626373626373626,-0.937118541993469,-0.2809005910038,0.019175850704879,8,49,14,0.0522926002456409,0.333333333333333
Full SARS-CoV-2 proteome,-0.681318681318681,-0.986189930169191,-0.33544783799808,0.012929313408159,9,49,13,0.0522926002456409,0.380952380952381
Full SARS-CoV-2 proteome,-0.686813186813187,-0.982384362786051,-0.354497091268064,0.0120133547062648,10,49,13,0.0522926002456409,0.428571428571429
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,11,49,11,0.0522926002456409,0.476190476190476
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,12,49,11,0.0522926002456409,0.523809523809524
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,13,49,11,0.0522926002456409,0.571428571428571
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,14,49,10,0.0745064740501952,0.619047619047619
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,15,49,10,0.0745064740501952,0.666666666666667
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,16,49,9,0.0983997302624754,0.714285714285714
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,17,49,9,0.0983997302624754,0.761904761904762
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,18,49,9,0.0983997302624754,0.80952380952381
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,19,49,9,0.0522926002456409,0.857142857142857
Full SARS-CoV-2 proteome,-0.7,-1,-0.231377772379512,0.0432539682539683,20,49,9,0.0745064740501952,0.904761904761905
Full SARS-CoV-2 proteome,-0.714285714285714,-1,-0.247395662894681,0.0575892857142857,21,49,8,0.0904974489795918,0.952380952380952
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,22,49,8,0.101548721340388,1
SARS-CoV-2 structural proteins,-0.213533834586466,-0.734356361167491,0.310684913382971,0.3643720064748,1,50,20,0.3643720064748,0
SARS-CoV-2 structural proteins,-0.257142857142857,-0.76689376513897,0.256117479621144,0.272540640444984,2,50,20,0.28551876618046,0.0476190476190476
SARS-CoV-2 structural proteins,-0.336842105263158,-0.849314871540048,0.180883205776436,0.158557804418203,3,50,19,0.174413584860024,0.0952380952380952
SARS-CoV-2 structural proteins,-0.552115583075335,-0.929805589488393,-0.15968293923983,0.0192249454960464,4,50,18,0.0325345231471554,0.142857142857143
SARS-CoV-2 structural proteins,-0.576883384932921,-0.970460389399094,-0.168695964005641,0.0137353486536732,5,50,18,0.0291881870281703,0.19047619047619
SARS-CoV-2 structural proteins,-0.620098039215686,-0.995199944170945,-0.226947924477892,0.00935155209869763,6,50,17,0.0291881870281703,0.238095238095238
SARS-CoV-2 structural proteins,-0.735714285714286,-0.874619621890772,-0.562559319855458,0.00254981843162294,7,50,15,0.0192178603714526,0.285714285714286
SARS-CoV-2 structural proteins,-0.736263736263736,-0.905693199632422,-0.532106153145731,0.00381884760833046,8,50,14,0.0210036618458175,0.333333333333333
SARS-CoV-2 structural proteins,-0.785714285714286,-0.972476302902163,-0.562980926209189,0.00234053510808913,9,50,13,0.0192178603714526,0.380952380952381
SARS-CoV-2 structural proteins,-0.78021978021978,-0.968982408285832,-0.551231134938263,0.00262061732337991,10,50,13,0.0192178603714526,0.428571428571429
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,11,50,11,0.0291881870281703,0.476190476190476
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,12,50,11,0.0291881870281703,0.523809523809524
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,13,50,10,0.0291881870281703,0.571428571428571
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,14,50,10,0.0291881870281703,0.619047619047619
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,15,50,10,0.0291881870281703,0.666666666666667
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,16,50,9,0.0528659611992945,0.714285714285714
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,17,50,9,0.0528659611992945,0.761904761904762
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,18,50,9,0.0528659611992945,0.80952380952381
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,19,50,9,0.0291881870281703,0.857142857142857
SARS-CoV-2 structural proteins,-0.75,-1,-0.31816301199382,0.025490520282187,20,50,9,0.0400565318720081,0.904761904761905
SARS-CoV-2 structural proteins,-0.761904761904762,-1,-0.307773887911652,0.0367559523809524,21,50,8,0.0528659611992945,0.952380952380952
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,22,50,8,0.0530701754385965,1
Full SARS-CoV-2 proteome,-0.165413533834586,-0.702034818128162,0.374151142329079,0.484202379145453,1,50,20,0.484202379145453,0
Full SARS-CoV-2 proteome,-0.218045112781955,-0.740768787643464,0.308414405606749,0.354115700949578,2,50,20,0.370978353375748,0.0476190476190476
Full SARS-CoV-2 proteome,-0.285964912280702,-0.794803344067915,0.229761290468953,0.23445599516691,3,50,19,0.257901594683601,0.0952380952380952
Full SARS-CoV-2 proteome,-0.498452012383901,-0.880034278044021,-0.102259330264668,0.0371221114425111,4,50,18,0.0691845830466098,0.142857142857143
Full SARS-CoV-2 proteome,-0.535603715170279,-0.91968427594943,-0.135854970224581,0.0237693637480186,5,50,18,0.0581028891618232,0.19047619047619
Full SARS-CoV-2 proteome,-0.571078431372549,-0.934027712408398,-0.189003435492484,0.0185065085642341,6,50,17,0.0581028891618232,0.238095238095238
Full SARS-CoV-2 proteome,-0.607142857142857,-0.951940503726394,-0.233038826397837,0.0186902746597006,7,50,15,0.0581028891618232,0.285714285714286
Full SARS-CoV-2 proteome,-0.626373626373626,-0.937118541993469,-0.2809005910038,0.019175850704879,8,50,14,0.0581028891618232,0.333333333333333
Full SARS-CoV-2 proteome,-0.681318681318681,-0.986189930169191,-0.33544783799808,0.012929313408159,9,50,13,0.0581028891618232,0.380952380952381
Full SARS-CoV-2 proteome,-0.686813186813187,-0.982384362786051,-0.354497091268064,0.0120133547062648,10,50,13,0.0581028891618232,0.428571428571429
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,11,50,11,0.0581028891618232,0.476190476190476
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,12,50,11,0.0581028891618232,0.523809523809524
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,13,50,10,0.0691845830466098,0.571428571428571
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,14,50,10,0.0691845830466098,0.619047619047619
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,15,50,10,0.0691845830466098,0.666666666666667
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,16,50,9,0.0929330785812267,0.714285714285714
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,17,50,9,0.0929330785812267,0.761904761904762
Full SARS-CoV-2 proteome,-0.633333333333333,-0.950531293341003,-0.208964596142517,0.0760361552028219,18,50,9,0.0929330785812267,0.80952380952381
Full SARS-CoV-2 proteome,-0.783333333333333,-0.919885768301482,-0.517545549409187,0.0172233245149912,19,50,9,0.0581028891618232,0.857142857142857
Full SARS-CoV-2 proteome,-0.7,-1,-0.231377772379512,0.0432539682539683,20,50,9,0.0691845830466098,0.904761904761905
Full SARS-CoV-2 proteome,-0.714285714285714,-1,-0.247395662894681,0.0575892857142857,21,50,8,0.0844642857142857,0.952380952380952
Full SARS-CoV-2 proteome,-0.666666666666667,-1,-0.135842230167777,0.0830853174603175,22,50,8,0.0962040517961571,1
SARS-CoV-2 structural proteins,-0.213533834586466,-0.734356361167491,0.310684913382971,0.3643720064748,1,51,20,0.3643720064748,0
SARS-CoV-2 structural proteins,-0.216541353383459,-0.73853591109691,0.308283388820357,0.357515291610293,2,51,20,0.3643720064748,0.0476190476190476
SARS-CoV-2 structural proteins,-0.333333333333333,-0.844457465093981,0.183737075517169,0.163149945969721,3,51,19,0.179464940566693,0.0952380952380952
SARS-CoV-2 structural proteins,-0.552115583075335,-0.929805589488393,-0.15968293923983,0.0192249454960464,4,51,18,0.0325345231471554,0.142857142857143
SARS-CoV-2 structural proteins,-0.576883384932921,-0.970460389399094,-0.168695964005641,0.0137353486536732,5,51,18,0.0291881870281703,0.19047619047619
SARS-CoV-2 structural proteins,-0.782352941176471,-0.923450117680351,-0.613875873841375,0.000533394945721969,6,51,16,0.0117346888058833,0.238095238095238
SARS-CoV-2 structural proteins,-0.735714285714286,-0.874619621890772,-0.562559319855458,0.00254981843162294,7,51,15,0.0144133952785895,0.285714285714286
SARS-CoV-2 structural proteins,-0.736263736263736,-0.905693199632422,-0.532106153145731,0.00381884760833046,8,51,14,0.016802929476654,0.333333333333333
SARS-CoV-2 structural proteins,-0.785714285714286,-0.972476302902163,-0.562980926209189,0.00234053510808913,9,51,13,0.0144133952785895,0.380952380952381
SARS-CoV-2 structural proteins,-0.78021978021978,-0.968982408285832,-0.551231134938263,0.00262061732337991,10,51,13,0.0144133952785895,0.428571428571429
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,11,51,11,0.0289645294857283,0.476190476190476
SARS-CoV-2 structural proteins,-0.763636363636364,-0.938880566694061,-0.523346593256752,0.00921598665454992,12,51,11,0.0289645294857283,0.523809523809524
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,13,51,10,0.0291881870281703,0.571428571428571
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,14,51,10,0.0291881870281703,0.619047619047619
SARS-CoV-2 structural proteins,-0.757575757575757,-0.931408148347062,-0.498685026122858,0.0159208292880929,15,51,10,0.0291881870281703,0.666666666666667
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,16,51,9,0.0528659611992945,0.714285714285714
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,17,51,9,0.0528659611992945,0.761904761904762
SARS-CoV-2 structural proteins,-0.7,-0.914529209586583,-0.371995849866237,0.0432539682539683,18,51,9,0.0528659611992945,0.80952380952381
SARS-CoV-2 structural proteins,-0.816666666666667,-1,-0.516140512611495,0.0107694003527337,19,51,9,0.0291881870281703,0.857142857142857
SARS-CoV-2 structural proteins,-0.75,-1,-0.31816301199382,0.025490520282187,20,51,9,0.0400565318720081,0.904761904761905
SARS-CoV-2 structural proteins,-0.761904761904762,-1,-0.307773887911652,0.0367559523809524,21,51,8,0.0528659611992945,0.952380952380952
SARS-CoV-2 structural proteins,-0.738095238095238,-1,-0.241858368870319,0.0458333333333333,22,51,8,0.0530701754385965,1
Full SARS-CoV-2 proteome,-0.165413533834586,-0.702034818128162,0.374151142329079,0.484202379145453,1,51,20,0.484202379145453,0
Full SARS-CoV-2 proteome,-0.172932330827068,-0.709284688275739,0.366137003732455,0.4642625987046,2,51,20,0.484202379145453,0.0476190476190476
Full SARS-CoV-2 proteome,-0.27719298245614,-0.784661898956852,0.237411466552431,0.249619980498611,3,51,19,0.274581978548472,0.0952380952380952
Full SARS-CoV-2 proteome,-0.498452012383901,-0.880034278044021,-0.102259330264668,0.0371221114425111,4,51,18,0.0691845830466098,0.142857142857143
Full SARS-CoV-2 proteome,-0.535603715170279,-0.91968427594943,-0.135854970224581,0.0237693637480186,5,51,18,0.0581028891618232,0.19047619047619
Full SARS-CoV-2 proteome,-0.667647058823529,-0.957175548738891,-0.352605488815562,0.00595149183692322,6,51,16,0.0581028891618232,0.238095238095238
Full SARS-CoV-2 proteome,-0.607142857142857,-0.951940503726394,-0.233038826397837,0.0186902746597006,7,51,15,0.0581028891618232,0.285714285714286
Full SARS-CoV-2 proteome,-0.626373626373626,-0.937118541993469,-0.2809005910038,0.019175850704879,8,51,14,0.0581028891618232,0.333333333333333
Full SARS-CoV-2 proteome,-0.681318681318681,-0.986189930169191,-0.33544783799808,0.012929313408159,9,51,13,0.0581028891618232,0.380952380952381
Full SARS-CoV-2 proteome,-0.686813186813187,-0.982384362786051,-0.354497091268064,0.0120133547062648,10,51,13,0.0581028891618232,0.428571428571429
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,11,51,11,0.0581028891618232,0.476190476190476
Full SARS-CoV-2 proteome,-0.690909090909091,-0.942002967609448,-0.374769646886803,0.0230588742090161,12,51,11,0.0581028891618232,0.523809523809524
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,13,51,10,0.0691845830466098,0.571428571428571
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,14,51,10,0.0691845830466098,0.619047619047619
Full SARS-CoV-2 proteome,-0.660606060606061,-1,-0.232818069684686,0.0440265528478426,15,51,10,0.0691845830466098,0.666666666666667
